Time,Product name,PID,robotMAC,Store,Start running time,unbound,Operating time (h),Running mileage (km),Number of tasks
2023-03-15,bellabot,SV1000212652005,20:50:E7:23:B4:80,Sber Univercity,2023-03-14 20:47:24,false,12.71,0.66,29
2023-03-15,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2023-03-15 16:22:35,false,1.12,1.36,30
2023-03-15,bellabot,SV1000214017031,20:50:E7:03:06:3A,Jango Park,2023-03-15 13:17:05,false,0.22,0.19,10
2023-03-15,bellabot,SV1000212910013,20:50:E7:23:79:E8,Flagman office,2023-03-15 21:26:59,false,0.05,0.06,3
2023-03-14,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,Soft-Stend,2023-03-14 00:06:36,false,0.39,0.28,26
2023-03-14,bellabot,SV1000214017034,20:50:E7:02:BE:0C,Soft-servis,2023-03-14 11:19:57,false,1.17,1.44,3
2023-03-14,bellabot,sv1000214017022,20:50:E7:02:EB:56,Компот,2023-03-14 09:29:54,false,1.00,0.86,85
2023-03-14,bellabot,SV1000213954003,20:50:E7:02:87:DA,Soft-servis,2023-03-14 11:59:28,false,0.51,0.64,27
2023-03-14,bellabot,sv1000213943015,20:50:E7:23:95:7C,Fun Jump Kazan,2023-03-14 11:43:01,false,0.78,0.54,24
2023-03-14,bellabot,SV1000212910013,20:50:E7:23:79:E8,Flagman office,2023-03-14 00:17:42,false,0.20,0.26,14
2023-03-14,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2023-03-14 11:50:05,false,0.67,0.29,23
2023-03-14,bellabot,Sv1000214017008,20:50:E7:23:83:6A,Parmesan,2023-03-13 23:23:04,false,1.12,1.32,67
2023-03-14,bellabot,sv1114223233003,20:50:E7:39:7C:16,Soft-Stend,2023-03-14 04:20:29,false,1.16,1.27,62
2023-03-14,bellabot,SV1000214017013,20:50:E7:02:BF:E8,АРТ-Премиум,2023-03-14 08:58:39,false,0.52,0.08,7
2023-03-14,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2023-03-14 17:29:55,false,0.00,0.00,1
2023-03-14,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2023-03-14 09:29:37,false,0.01,0.01,1
2023-03-14,pudubot,PD9152212113001,D4:12:43:C4:A3:AA,Gastreet_panorama,2023-03-14 14:22:06,false,0.13,0.10,5
2023-03-14,bellabot,SV1000212910001,20:50:E7:23:3D:AA,Soft-servis,2023-03-14 06:40:38,false,0.82,0.78,74
2023-03-14,kettybot,PNT102213716170,20:50:E7:02:F3:3E,Neo,2023-03-14 11:57:23,false,0.54,0.36,43
2023-03-14,bellabot,SV1000212652005,20:50:E7:23:B4:80,Sber Univercity,2023-03-14 06:26:05,false,4.07,0.39,15
2023-03-14,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-03-14 15:27:26,false,0.04,0.08,5
2023-03-14,bellabot,620019240060415,20:50:E7:02:24:2A,Parmesan,2023-03-13 22:06:21,false,2.39,1.45,118
2023-03-14,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2023-03-14 14:56:04,false,0.57,0.59,15
2023-03-14,bellabot,SV1000214017031,20:50:E7:03:06:3A,Jango Park,2023-03-14 14:26:43,false,0.05,0.07,4
2023-03-14,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2023-03-14 05:41:33,false,0.81,0.86,43
2023-03-14,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2023-03-14 03:57:28,false,1.54,1.30,36
2023-03-14,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-03-14 11:04:54,false,0.42,0.33,19
2023-03-14,bellabot,SV1001205116386,D4:12:43:BF:63:8E,Firemakers,2023-03-14 09:46:04,false,1.73,1.93,132
2023-03-14,bellabot,SV1000211931009,D4:12:43:B0:F9:56,Gastreet_panorama,2023-03-14 00:08:12,false,0.36,0.51,26
2023-03-14,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2023-03-14 16:21:09,false,0.15,0.12,10
2023-03-14,bellabot,SV1000211931012,D4:12:43:B0:D5:68,Gastreet_panorama,2023-03-14 18:10:53,false,0.32,0.20,10
2023-03-14,bellabot,SV1114223233002,20:50:E7:02:C0:F2,Soft-servis,2023-03-14 03:39:49,false,1.84,1.76,33
2023-03-14,kettybot,PNT102213716158,20:50:E7:02:12:A8,Baltiya Hotel,2023-03-13 23:57:52,false,11.54,0.00,4
2023-03-14,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2023-03-14 10:51:50,false,0.64,0.98,17
2023-03-13,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2023-03-13 03:47:57,false,0.70,0.76,19
2023-03-13,bellabot,620019240060415,20:50:E7:02:24:2A,Parmesan,2023-03-12 22:52:47,false,2.62,1.68,109
2023-03-13,bellabot,SV1000211931012,D4:12:43:B0:D5:68,Gastreet_panorama,2023-03-13 10:03:24,false,0.44,0.56,22
2023-03-13,bellabot,sv1000213943015,20:50:E7:23:95:7C,Fun Jump Kazan,2023-03-13 16:19:41,false,0.17,0.09,8
2023-03-13,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-03-13 14:28:46,false,0.02,0.04,2
2023-03-13,bellabot,Sv1000214017008,20:50:E7:23:83:6A,Parmesan,2023-03-13 12:29:40,false,1.01,1.11,52
2023-03-13,bellabot,SV1000212910001,20:50:E7:23:3D:AA,Soft-servis,2023-03-13 06:29:22,false,1.01,0.89,86
2023-03-13,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-03-13 10:21:30,false,0.14,0.16,8
2023-03-13,pudubot,PD9152212113001,D4:12:43:C4:A3:AA,Gastreet_panorama,2023-03-13 12:25:10,false,0.08,0.06,4
2023-03-13,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2023-03-13 12:49:21,false,0.68,1.21,3
2023-03-13,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2023-03-13 08:32:56,false,0.95,1.15,52
2023-03-13,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,Soft-Stend,2023-03-13 11:43:03,false,0.78,0.45,46
2023-03-13,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2023-03-13 12:06:12,false,0.40,0.39,26
2023-03-13,bellabot,sv1000214017022,20:50:E7:02:EB:56,Компот,2023-03-13 08:34:55,false,0.92,0.44,52
2023-03-13,bellabot,SV1000211931009,D4:12:43:B0:F9:56,Gastreet_panorama,2023-03-13 13:11:41,false,0.31,0.40,15
2023-03-13,bellabot,SV1114223233002,20:50:E7:02:C0:F2,Soft-servis,2023-03-13 02:55:11,false,1.58,0.67,25
2023-03-13,bellabot,SV1000212910013,20:50:E7:23:79:E8,Flagman office,2023-03-13 14:54:47,false,0.59,0.69,35
2023-03-13,kettybot,PNT102213716158,20:50:E7:02:12:A8,Baltiya Hotel,2023-03-12 22:04:45,false,11.42,0.00,6
2023-03-13,bellabot,SV1000214017012,D4:12:43:C3:87:66,Soft-servis,2023-03-13 17:17:31,false,0.21,0.12,4
2023-03-13,kettybot,PNT102213716159,20:50:E7:23:96:70,Динозаврия,2023-03-13 05:29:21,false,0.01,0.00,1
2023-03-13,kettybot,PNT102213716170,20:50:E7:02:F3:3E,Neo,2023-03-13 10:04:29,false,0.43,0.31,34
2023-03-13,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2023-03-13 09:28:05,false,0.03,0.05,1
2023-03-13,bellabot,sv1114223233003,20:50:E7:39:7C:16,Soft-Stend,2023-03-13 02:23:39,false,2.11,1.13,46
2023-03-13,bellabot,SV1001205116386,D4:12:43:BF:63:8E,Firemakers,2023-03-13 10:52:42,false,1.62,1.73,111
2023-03-13,bellabot,SV1000214017031,20:50:E7:03:06:3A,Jango Park,2023-03-13 13:10:38,false,0.32,0.34,14
2023-03-13,bellabot,SV1000212652005,20:50:E7:23:B4:80,Sber Univercity,2023-03-13 16:26:49,false,4.05,0.22,14
2023-03-13,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2023-03-13 15:12:08,false,1.30,1.44,41
2023-03-13,bellabot,SV1000213954003,20:50:E7:02:87:DA,Soft-servis,2023-03-13 12:12:41,false,0.29,0.31,16
2023-03-13,bellabot,SV1000214017034,20:50:E7:02:BE:0C,Soft-servis,2023-03-13 16:07:58,false,0.37,0.43,4
2023-03-13,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2023-03-13 09:28:39,false,1.02,1.38,31
2023-03-12,bellabot,SV1001205116386,D4:12:43:BF:63:8E,Firemakers,2023-03-12 09:31:15,false,2.98,3.40,217
2023-03-12,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2023-03-12 09:59:03,false,1.52,1.92,37
2023-03-12,kettybot,PNT102213716170,20:50:E7:02:F3:3E,Neo,2023-03-12 09:34:30,false,0.92,0.62,77
2023-03-12,kettybot,PNT102213716158,20:50:E7:02:12:A8,Baltiya Hotel,2023-03-12 10:28:19,false,0.03,0.02,2
2023-03-12,bellabot,SV1000213954003,20:50:E7:02:87:DA,Soft-servis,2023-03-11 23:47:16,false,0.71,0.27,25
2023-03-12,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2023-03-12 04:36:25,false,1.89,1.01,50
2023-03-12,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2023-03-12 08:21:49,false,1.14,1.15,63
2023-03-12,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2023-03-12 10:00:16,false,2.50,2.89,75
2023-03-12,bellabot,SV1114223233002,20:50:E7:02:C0:F2,Soft-servis,2023-03-12 03:36:51,false,2.89,1.53,40
2023-03-12,bellabot,sv1000213943015,20:50:E7:23:95:7C,Fun Jump Kazan,2023-03-12 09:54:12,false,1.60,1.18,54
2023-03-12,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2023-03-12 04:03:37,false,1.44,1.56,53
2023-03-12,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-03-12 10:11:50,false,0.30,0.31,20
2023-03-12,kettybot,PNT102213716158,20:50:E7:02:12:A8,Baltiya Hotel,2023-03-11 23:55:35,false,10.57,0.00,8
2023-03-12,bellabot,SV1000211931010,D4:12:43:B0:E7:9A,Velich,2023-03-12 16:29:07,false,0.01,0.02,1
2023-03-12,bellabot,620019240060415,20:50:E7:02:24:2A,Parmesan,2023-03-11 20:42:44,false,3.79,2.31,170
2023-03-12,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2023-03-12 13:05:11,false,1.41,0.55,42
2023-03-12,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2023-03-12 16:27:23,false,0.04,0.06,2
2023-03-12,bellabot,SV1000214017034,20:50:E7:02:BE:0C,Soft-servis,2023-03-12 13:38:52,false,0.85,1.21,2
2023-03-12,bellabot,SV1000214017031,20:50:E7:03:06:3A,Jango Park,2023-03-12 11:42:40,false,0.79,0.65,26
2023-03-12,bellabot,SV1000212910013,20:50:E7:23:79:E8,Flagman office,2023-03-12 00:24:21,false,0.09,0.12,7
2023-03-12,bellabot,Sv1000214017008,20:50:E7:23:83:6A,Parmesan,2023-03-11 22:24:29,false,2.09,1.44,96
2023-03-12,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2023-03-12 09:29:36,false,0.01,0.01,1
2023-03-12,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,Soft-Stend,2023-03-11 22:52:19,false,1.63,1.00,143
2023-03-12,bellabot,SV1000212652005,20:50:E7:23:B4:80,Sber Univercity,2023-03-11 22:47:10,false,2.71,0.14,5
2023-03-12,bellabot,SV1000211931012,D4:12:43:B0:D5:68,Gastreet_panorama,2023-03-12 01:00:10,false,0.50,0.28,11
2023-03-12,bellabot,SV1000211931009,D4:12:43:B0:F9:56,Gastreet_panorama,2023-03-12 12:02:05,false,0.47,0.15,13
2023-03-12,bellabot,sv1000214017022,20:50:E7:02:EB:56,Компот,2023-03-12 10:04:23,false,2.43,1.93,178
2023-03-12,bellabot,sv1114223233003,20:50:E7:39:7C:16,Soft-Stend,2023-03-12 02:53:45,false,2.60,1.66,68
2023-03-12,bellabot,SV1000214017013,20:50:E7:02:BF:E8,АРТ-Премиум,2023-03-12 09:00:12,false,0.50,0.06,10
2023-03-12,kettybot,PNT102213716159,20:50:E7:23:96:70,Динозаврия,2023-03-12 14:29:42,false,0.00,0.00,1
2023-03-12,bellabot,SV1000212910001,20:50:E7:23:3D:AA,Soft-servis,2023-03-12 05:07:45,false,1.37,1.13,114
2023-03-12,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-03-12 16:25:13,false,0.08,0.15,10
2023-03-11,kettybot,PNT102213716158,20:50:E7:02:12:A8,Baltiya Hotel,2023-03-11 02:15:04,false,10.25,0.00,6
2023-03-11,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2023-03-11 11:56:43,false,0.55,0.73,6
2023-03-11,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-03-11 00:25:07,false,0.08,0.14,11
2023-03-11,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2023-03-11 06:16:09,false,1.23,0.98,29
2023-03-11,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-03-10 23:53:59,false,0.60,0.44,26
2023-03-11,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2023-03-11 02:30:33,false,2.99,2.67,70
2023-03-11,bellabot,SV1000212652005,20:50:E7:23:B4:80,Sber Univercity,2023-03-10 19:22:49,false,5.12,0.79,45
2023-03-11,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,Soft-Stend,2023-03-10 22:16:43,false,2.22,1.44,188
2023-03-11,kettybot,PNT102213716170,20:50:E7:02:F3:3E,Neo,2023-03-11 09:18:36,false,1.19,0.78,97
2023-03-11,bellabot,SV1000212910001,20:50:E7:23:3D:AA,Soft-servis,2023-03-11 05:36:15,false,1.90,1.74,171
2023-03-11,kettybot,PNT102213716158,20:50:E7:02:12:A8,Baltiya Hotel,2023-03-11 15:28:21,false,0.03,0.02,3
2023-03-11,bellabot,Sv1000214017008,20:50:E7:23:83:6A,Parmesan,2023-03-10 23:17:54,false,1.20,1.18,77
2023-03-11,bellabot,SV1000211931010,D4:12:43:B0:E7:9A,Velich,2023-03-11 00:24:51,false,0.09,0.10,7
2023-03-11,bellabot,SV1114223233002,20:50:E7:02:C0:F2,Soft-servis,2023-03-11 00:12:31,false,5.29,3.76,70
2023-03-11,bellabot,SV1000211931009,D4:12:43:B0:F9:56,Gastreet_panorama,2023-03-11 00:25:51,false,0.07,0.05,7
2023-03-11,bellabot,SV1000211931012,D4:12:43:B0:D5:68,Gastreet_panorama,2023-03-11 00:04:41,false,0.42,0.29,19
2023-03-11,bellabot,SV1000212910013,20:50:E7:23:79:E8,Flagman office,2023-03-11 15:21:09,false,0.15,0.14,8
2023-03-11,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2023-03-11 09:15:50,false,0.24,0.33,3
2023-03-11,bellabot,sv1000214017022,20:50:E7:02:EB:56,Компот,2023-03-11 09:15:29,false,2.24,1.51,159
2023-03-11,bellabot,SV1000214017013,20:50:E7:02:BF:E8,АРТ-Премиум,2023-03-11 09:21:55,false,0.13,0.10,14
2023-03-11,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2023-03-11 07:34:24,false,2.93,3.20,74
2023-03-11,bellabot,SV1000213954003,20:50:E7:02:87:DA,Soft-servis,2023-03-11 10:49:59,false,0.67,0.25,16
2023-03-11,bellabot,sv1000213943015,20:50:E7:23:95:7C,Fun Jump Kazan,2023-03-11 12:00:59,false,1.48,1.10,43
2023-03-11,bellabot,SV1001205116386,D4:12:43:BF:63:8E,Firemakers,2023-03-10 22:21:54,false,2.13,2.33,159
2023-03-11,bellabot,620019240060415,20:50:E7:02:24:2A,Parmesan,2023-03-10 21:41:25,false,2.81,1.62,102
2023-03-11,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2023-03-11 10:23:33,false,2.11,2.33,96
2023-03-11,bellabot,sv1114223233003,20:50:E7:39:7C:16,Soft-Stend,2023-03-11 04:48:26,false,2.69,2.67,94
2023-03-11,bellabot,sv1000213943034,20:50:E7:23:56:70,Чайхана PLOV,2023-03-11 20:24:30,false,0.09,0.08,6
2023-03-11,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2023-03-10 23:36:47,false,0.89,0.49,36
2023-03-11,bellabot,SV1000214017031,20:50:E7:03:06:3A,Jango Park,2023-03-11 12:51:58,false,0.63,0.57,20
2023-03-11,bellabot,SV1000214017034,20:50:E7:02:BE:0C,Soft-servis,2023-03-11 12:05:51,false,1.40,1.99,5
2023-03-11,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2023-03-11 08:14:38,false,1.26,1.35,77
2023-03-11,bellabot,SV1000214017012,D4:12:43:C3:87:66,Soft-servis,2023-03-11 14:18:10,false,0.20,0.21,10
2023-03-10,bellabot,SV1000212652005,20:50:E7:23:B4:80,Sber Univercity,2023-03-10 14:30:18,false,1.00,0.27,8
2023-03-10,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2023-03-10 07:43:25,false,1.78,1.51,47
2023-03-10,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2023-03-10 06:21:13,false,1.15,1.08,50
2023-03-10,bellabot,sv1000213943015,20:50:E7:23:95:7C,Fun Jump Kazan,2023-03-10 17:01:58,false,0.47,0.34,15
2023-03-10,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2023-03-10 10:06:20,false,1.39,1.67,39
2023-03-10,bellabot,SV1114223233002,20:50:E7:02:C0:F2,Soft-servis,2023-03-10 02:40:03,false,2.83,3.13,71
2023-03-10,pudubot,PD9152212113001,D4:12:43:C4:A3:AA,Gastreet_panorama,2023-03-10 10:23:23,false,0.11,0.08,4
2023-03-10,bellabot,SV1000211931012,D4:12:43:B0:D5:68,Gastreet_panorama,2023-03-09 23:25:12,false,1.08,0.62,32
2023-03-10,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-03-10 17:27:10,false,0.05,0.08,6
2023-03-10,kettybot,PNT102213716170,20:50:E7:02:F3:3E,Neo,2023-03-10 10:58:46,false,0.52,0.33,50
2023-03-10,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,Soft-Stend,2023-03-09 23:32:42,false,0.95,0.73,81
2023-03-10,bellabot,SV1001205116386,D4:12:43:BF:63:8E,Firemakers,2023-03-10 09:46:32,false,1.72,2.03,133
2023-03-10,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-03-10 10:54:20,false,0.59,0.33,20
2023-03-10,bellabot,SV1000213954003,20:50:E7:02:87:DA,Soft-servis,2023-03-10 12:17:19,false,0.21,0.24,17
2023-03-10,bellabot,SV1000214017013,20:50:E7:02:BF:E8,АРТ-Премиум,2023-03-10 09:12:07,false,0.30,0.26,25
2023-03-10,bellabot,SV1000211931010,D4:12:43:B0:E7:9A,Velich,2023-03-10 00:25:46,false,0.07,0.09,5
2023-03-10,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2023-03-10 03:04:20,false,1.43,1.48,30
2023-03-10,bellabot,SV1000212910013,20:50:E7:23:79:E8,Flagman office,2023-03-10 11:15:27,false,0.24,0.26,12
2023-03-10,bellabot,SV1000212641025,D4:12:43:C3:D0:88,Chajhana hariba,2023-03-10 17:27:05,false,0.05,0.01,2
2023-03-10,bellabot,620019240060415,20:50:E7:02:24:2A,Parmesan,2023-03-09 22:10:03,false,2.33,1.16,80
2023-03-10,bellabot,sv1114223233003,20:50:E7:39:7C:16,Soft-Stend,2023-03-10 01:43:56,false,2.77,2.43,83
2023-03-10,bellabot,sv1000214017022,20:50:E7:02:EB:56,Компот,2023-03-10 18:01:49,false,0.47,0.41,42
2023-03-10,bellabot,SV1000212910001,20:50:E7:23:3D:AA,Soft-servis,2023-03-10 06:07:50,false,1.37,1.31,125
2023-03-10,bellabot,Sv1000214017008,20:50:E7:23:83:6A,Parmesan,2023-03-09 23:05:48,false,1.40,1.55,81
2023-03-10,bellabot,SV1000214017034,20:50:E7:02:BE:0C,Soft-servis,2023-03-10 12:17:23,false,2.21,2.89,4
2023-03-10,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2023-03-10 18:29:56,false,0.00,0.00,1
2023-03-10,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2023-03-09 23:09:28,false,1.34,1.43,62
2023-03-10,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2023-03-10 00:59:29,false,0.51,0.39,30
2023-03-10,kettybot,PNT102213716158,20:50:E7:02:12:A8,Baltiya Hotel,2023-03-10 09:47:51,false,6.70,0.00,3
2023-03-10,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2023-03-10 08:53:32,false,0.61,0.84,11
2023-03-10,bellabot,SV1000212943009,20:50:E7:23:B7:22,Flagman office,2023-03-10 12:18:58,false,0.18,0.16,23
2023-03-10,bellabot,SV1000214017031,20:50:E7:03:06:3A,Jango Park,2023-03-10 17:01:30,false,0.47,0.34,14
2023-03-09,bellabot,SV1000211931012,D4:12:43:B0:D5:68,Gastreet_panorama,2023-03-08 23:33:57,false,0.93,0.53,19
2023-03-09,bellabot,620019240060415,20:50:E7:02:24:2A,Parmesan,2023-03-08 22:59:28,false,1.51,0.84,61
2023-03-09,kettybot,PNT102213716158,20:50:E7:02:12:A8,Baltiya Hotel,2023-03-09 00:00:10,false,11.50,0.00,4
2023-03-09,pudubot,PD9152213661013,20:50:E7:02:D2:28,Санаторий Заполярье,2023-03-09 10:10:00,false,11.33,1.42,1
2023-03-09,bellabot,sv1114223233003,20:50:E7:39:7C:16,Soft-Stend,2023-03-09 09:29:25,false,1.01,0.86,38
2023-03-09,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2023-03-09 04:44:08,false,0.76,0.66,16
2023-03-09,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2023-03-09 20:29:11,false,0.01,0.02,1
2023-03-09,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2023-03-09 15:51:14,false,0.65,0.42,43
2023-03-09,bellabot,SV1000212652005,20:50:E7:23:B4:80,Sber Univercity,2023-03-09 03:11:28,false,8.31,1.08,63
2023-03-09,bellabot,SV1000212910013,20:50:E7:23:79:E8,Flagman office,2023-03-09 00:19:10,false,0.18,0.18,9
2023-03-09,bellabot,SV1000214017034,20:50:E7:02:BE:0C,Soft-servis,2023-03-09 13:59:19,false,0.51,0.75,1
2023-03-09,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-03-09 14:28:47,false,0.02,0.04,2
2023-03-09,bellabot,SV1114223233002,20:50:E7:02:C0:F2,Soft-servis,2023-03-09 11:49:06,false,0.68,0.62,16
2023-03-09,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2023-03-09 11:59:29,false,0.51,0.62,17
2023-03-09,kettybot,PNT102213716170,20:50:E7:02:F3:3E,Neo,2023-03-09 09:53:27,false,0.61,0.39,48
2023-03-09,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-03-09 12:06:02,false,0.40,0.37,18
2023-03-09,bellabot,SV1001205116386,D4:12:43:BF:63:8E,Firemakers,2023-03-09 11:13:14,false,1.28,1.50,104
2023-03-09,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2023-03-09 05:35:56,false,0.90,1.05,55
2023-03-09,bellabot,SV1000214017031,20:50:E7:03:06:3A,Jango Park,2023-03-09 14:15:51,false,0.24,0.23,13
2023-03-09,bellabot,sv1000214017022,20:50:E7:02:EB:56,Компот,2023-03-09 09:02:23,false,0.46,0.41,39
2023-03-09,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2023-03-09 10:16:20,false,0.23,0.16,10
2023-03-09,bellabot,SV1000214017013,20:50:E7:02:BF:E8,АРТ-Премиум,2023-03-09 06:22:16,false,3.13,0.05,2
2023-03-09,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,Soft-Stend,2023-03-09 10:28:59,false,1.02,0.66,77
2023-03-09,bellabot,sv1000213943015,20:50:E7:23:95:7C,Fun Jump Kazan,2023-03-09 09:51:33,false,1.64,0.15,11
2023-03-09,bellabot,SV1000211931010,D4:12:43:B0:E7:9A,Velich,2023-03-09 00:28:28,false,0.03,0.03,3
2023-03-09,bellabot,SV1000212910001,20:50:E7:23:3D:AA,Soft-servis,2023-03-09 06:28:42,false,1.02,1.09,103
2023-03-09,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2023-03-09 18:17:33,false,0.21,0.30,2
2023-03-09,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2023-03-08 23:42:43,false,0.79,0.66,49
2023-03-09,bellabot,Sv1000214017008,20:50:E7:23:83:6A,Parmesan,2023-03-08 22:57:08,false,1.55,1.21,96
2023-03-09,bellabot,SV1000211931009,D4:12:43:B0:F9:56,Gastreet_panorama,2023-03-09 11:21:11,false,0.15,0.18,10
2023-03-09,bellabot,SV1000213954003,20:50:E7:02:87:DA,Soft-servis,2023-03-09 00:05:35,false,0.41,0.29,27
2023-03-08,kettybot,PNT102213716158,20:50:E7:02:12:A8,Baltiya Hotel,2023-03-08 01:59:52,false,11.50,0.00,5
2023-03-08,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2023-03-07 23:17:02,false,1.22,0.92,66
2023-03-08,bellabot,SV1114223233002,20:50:E7:02:C0:F2,Soft-servis,2023-03-08 02:15:50,false,3.24,3.40,59
2023-03-08,bellabot,sv1000213943034,20:50:E7:23:56:70,Чайхана PLOV,2023-03-08 15:49:47,false,0.67,0.65,27
2023-03-08,bellabot,SV1000213954003,20:50:E7:02:87:DA,Soft-servis,2023-03-08 13:27:39,false,0.04,0.05,3
2023-03-08,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2023-03-08 22:29:59,false,0.00,0.00,1
2023-03-08,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2023-03-08 06:11:00,false,1.32,0.85,29
2023-03-08,bellabot,sv1000213943015,20:50:E7:23:95:7C,Fun Jump Kazan,2023-03-08 12:52:24,false,0.63,0.56,28
2023-03-08,bellabot,SV1001205116386,D4:12:43:BF:63:8E,Firemakers,2023-03-08 09:21:22,false,3.14,3.38,227
2023-03-08,bellabot,SV1000211931012,D4:12:43:B0:D5:68,Gastreet_panorama,2023-03-08 10:24:13,false,2.10,0.30,31
2023-03-08,bellabot,SV1000211931009,D4:12:43:B0:F9:56,Gastreet_panorama,2023-03-08 15:23:05,false,0.12,0.11,8
2023-03-08,bellabot,SV1000214017034,20:50:E7:02:BE:0C,Soft-servis,2023-03-08 12:00:20,false,2.49,3.48,6
2023-03-08,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2023-03-08 07:37:15,false,3.88,4.50,81
2023-03-08,bellabot,sv1114223233003,20:50:E7:39:7C:16,Soft-Stend,2023-03-08 02:24:27,false,2.09,2.12,79
2023-03-08,bellabot,SV1000211931010,D4:12:43:B0:E7:9A,Velich,2023-03-08 08:11:44,false,0.30,0.35,21
